Admission Date,Admissions,Location
2024-09-20,91,Hospital_1
2024-09-21,40,Hospital_1
2024-09-22,74,Hospital_1
2024-09-23,99,Hospital_1
2024-09-24,109,Hospital_1
2024-09-25,108,Hospital_1
2024-09-26,88,Hospital_1
2024-09-27,95,Hospital_1
2024-09-28,45,Hospital_1
2024-09-29,67,Hospital_1
2024-09-30,115,Hospital_1
2024-10-01,93,Hospital_1
2024-10-02,111,Hospital_1
2024-10-03,99,Hospital_1
2024-10-04,81,Hospital_1
2024-10-05,33,Hospital_1
2024-10-06,64,Hospital_1
2024-10-07,100,Hospital_1
2024-10-08,102,Hospital_1
2024-10-09,99,Hospital_1
2024-10-10,106,Hospital_1
2024-10-11,76,Hospital_1
2024-10-12,47,Hospital_1
2024-10-13,68,Hospital_1
2024-10-14,106,Hospital_1
2024-10-15,123,Hospital_1
2024-10-16,109,Hospital_1
2024-10-17,92,Hospital_1
2024-10-18,88,Hospital_1
2024-10-19,49,Hospital_1
2024-10-20,78,Hospital_1
2024-10-21,90,Hospital_1
2024-10-22,105,Hospital_1
2024-10-23,120,Hospital_1
2024-10-24,91,Hospital_1
2024-10-25,78,Hospital_1
2024-10-26,55,Hospital_1
2024-10-27,93,Hospital_1
2024-10-28,98,Hospital_1
2024-10-29,109,Hospital_1
2024-10-30,121,Hospital_1
2024-10-31,99,Hospital_1
2024-11-01,74,Hospital_1
2024-11-02,40,Hospital_1
2024-11-03,63,Hospital_1
2024-11-04,106,Hospital_1
2024-11-05,114,Hospital_1
2024-11-06,119,Hospital_1
2024-11-07,106,Hospital_1
2024-11-08,79,Hospital_1
2024-11-09,62,Hospital_1
2024-11-10,74,Hospital_1
2024-11-11,124,Hospital_1
2024-11-12,87,Hospital_1
2024-11-13,78,Hospital_1
2024-11-14,95,Hospital_1
2024-11-15,97,Hospital_1
2024-11-16,41,Hospital_1
2024-11-17,70,Hospital_1
2024-11-18,96,Hospital_1
2024-11-19,91,Hospital_1
2024-11-20,90,Hospital_1
2024-11-21,108,Hospital_1
2024-11-22,99,Hospital_1
2024-11-23,47,Hospital_1
2024-11-24,61,Hospital_1
2024-11-25,107,Hospital_1
2024-11-26,86,Hospital_1
2024-11-27,108,Hospital_1
2024-11-28,94,Hospital_1
2024-11-29,75,Hospital_1
2024-11-30,56,Hospital_1
2024-12-01,54,Hospital_1
2024-12-02,35,Hospital_1
2024-12-03,40,Hospital_1
2024-12-04,103,Hospital_1
2024-12-05,91,Hospital_1
2024-12-06,106,Hospital_1
2024-12-07,56,Hospital_1
2024-12-08,70,Hospital_1
2024-12-09,89,Hospital_1
2024-12-10,87,Hospital_1
2024-12-11,97,Hospital_1
2024-12-12,97,Hospital_1
2024-12-13,93,Hospital_1
2024-12-14,50,Hospital_1
2024-12-15,72,Hospital_1
2024-12-16,84,Hospital_1
2024-12-17,105,Hospital_1
2024-12-18,91,Hospital_1
2024-12-19,90,Hospital_1
2024-12-20,82,Hospital_1
2024-12-21,38,Hospital_1
2024-12-22,51,Hospital_1
2024-12-23,76,Hospital_1
2024-12-24,88,Hospital_1
2024-12-25,91,Hospital_1
2024-12-26,76,Hospital_1
2024-12-27,94,Hospital_1
2024-12-28,36,Hospital_1
2024-12-29,51,Hospital_1
2024-12-30,78,Hospital_1
2024-12-31,72,Hospital_1
2025-01-01,26,Hospital_1
2025-01-02,77,Hospital_1
2025-01-03,82,Hospital_1
2025-01-04,53,Hospital_1
2025-01-05,61,Hospital_1
2025-01-06,101,Hospital_1
2025-01-07,101,Hospital_1
2025-01-08,115,Hospital_1
2025-01-09,104,Hospital_1
2025-01-10,80,Hospital_1
2025-01-11,48,Hospital_1
2025-01-12,60,Hospital_1
2025-01-13,96,Hospital_1
2025-01-14,93,Hospital_1
2025-01-15,107,Hospital_1
2025-01-16,103,Hospital_1
2025-01-17,100,Hospital_1
2025-01-18,59,Hospital_1
2025-01-19,72,Hospital_1
2025-01-20,103,Hospital_1
2025-01-21,110,Hospital_1
2025-01-22,97,Hospital_1
2025-01-23,89,Hospital_1
2025-01-24,105,Hospital_1
2025-01-25,33,Hospital_1
2025-01-26,82,Hospital_1
2025-01-27,83,Hospital_1
2025-01-28,82,Hospital_1
2025-01-29,106,Hospital_1
2025-01-30,89,Hospital_1
2025-01-31,100,Hospital_1
2025-02-01,40,Hospital_1
2025-02-02,76,Hospital_1
2025-02-03,106,Hospital_1
2025-02-04,99,Hospital_1
2025-02-05,100,Hospital_1
2025-02-06,97,Hospital_1
2025-02-07,95,Hospital_1
2025-02-08,43,Hospital_1
2025-02-09,89,Hospital_1
2025-02-10,118,Hospital_1
2025-02-11,91,Hospital_1
2025-02-12,107,Hospital_1
2025-02-13,86,Hospital_1
2025-02-14,96,Hospital_1
2025-02-15,51,Hospital_1
2025-02-16,84,Hospital_1
2025-02-17,107,Hospital_1
2025-02-18,111,Hospital_1
2025-02-19,111,Hospital_1
2025-02-20,100,Hospital_1
2025-02-21,94,Hospital_1
2025-02-22,45,Hospital_1
2025-02-23,98,Hospital_1
2025-02-24,118,Hospital_1
2025-02-25,115,Hospital_1
2025-02-26,120,Hospital_1
2025-02-27,103,Hospital_1
2025-02-28,114,Hospital_1
2025-03-01,37,Hospital_1
2025-03-02,70,Hospital_1
2025-03-03,88,Hospital_1
2025-03-04,94,Hospital_1
2025-03-05,98,Hospital_1
2025-03-06,93,Hospital_1
2025-03-07,76,Hospital_1
2025-03-08,38,Hospital_1
2025-03-09,77,Hospital_1
2025-03-10,102,Hospital_1
2025-03-11,98,Hospital_1
2025-03-12,107,Hospital_1
2025-03-13,93,Hospital_1
2025-03-14,78,Hospital_1
2025-03-15,32,Hospital_1
2025-03-16,80,Hospital_1
2025-03-17,94,Hospital_1
2025-03-18,78,Hospital_1
2025-03-19,89,Hospital_1
2025-03-20,86,Hospital_1
2025-03-21,94,Hospital_1
2025-03-22,31,Hospital_1
2025-03-23,52,Hospital_1
2025-03-24,73,Hospital_1
2025-03-25,85,Hospital_1
2025-03-26,67,Hospital_1
2025-03-27,84,Hospital_1
2025-03-28,98,Hospital_1
2025-03-29,24,Hospital_1
2025-03-30,27,Hospital_1
2025-03-31,32,Hospital_1
2025-04-01,47,Hospital_1
2025-04-02,69,Hospital_1
2025-04-03,69,Hospital_1
2025-04-04,76,Hospital_1
2025-04-05,41,Hospital_1
2025-04-06,72,Hospital_1
2025-04-07,111,Hospital_1
2025-04-08,99,Hospital_1
2025-04-09,85,Hospital_1
2025-04-10,93,Hospital_1
2025-04-11,80,Hospital_1
2025-04-12,30,Hospital_1
2025-04-13,75,Hospital_1
2025-04-14,104,Hospital_1
2025-04-15,91,Hospital_1
2025-04-16,97,Hospital_1
2025-04-17,87,Hospital_1
2025-04-18,86,Hospital_1
2025-04-19,36,Hospital_1
2025-04-20,77,Hospital_1
2025-04-21,88,Hospital_1
2025-04-22,112,Hospital_1
2025-04-23,97,Hospital_1
2025-04-24,80,Hospital_1
2025-04-25,94,Hospital_1
2025-04-26,55,Hospital_1
2025-04-27,91,Hospital_1
2025-04-28,108,Hospital_1
2025-04-29,106,Hospital_1
2025-04-30,96,Hospital_1
2025-05-01,94,Hospital_1
2025-05-02,114,Hospital_1
2025-05-03,34,Hospital_1
2025-05-04,102,Hospital_1
2025-05-05,97,Hospital_1
2025-05-06,96,Hospital_1
2025-05-07,94,Hospital_1
2025-05-08,115,Hospital_1
2025-05-09,103,Hospital_1
2025-05-10,42,Hospital_1
2025-05-11,90,Hospital_1
2025-05-12,108,Hospital_1
2025-05-13,111,Hospital_1
2025-05-14,101,Hospital_1
2025-05-15,104,Hospital_1
2025-05-16,101,Hospital_1
2025-05-17,43,Hospital_1
2025-05-18,90,Hospital_1
2025-05-19,96,Hospital_1
2025-05-20,106,Hospital_1
2025-05-21,127,Hospital_1
2025-05-22,105,Hospital_1
2025-05-23,98,Hospital_1
2025-05-24,59,Hospital_1
2025-05-25,107,Hospital_1
2025-05-26,110,Hospital_1
2025-05-27,100,Hospital_1
2025-05-28,103,Hospital_1
2025-05-29,107,Hospital_1
2025-05-30,102,Hospital_1
2025-05-31,44,Hospital_1
2025-06-01,92,Hospital_1
2025-06-02,108,Hospital_1
2025-06-03,112,Hospital_1
2025-06-04,110,Hospital_1
2025-06-05,34,Hospital_1
2025-06-06,21,Hospital_1
2025-06-07,28,Hospital_1
2025-06-08,46,Hospital_1
2025-06-09,122,Hospital_1
2025-06-10,99,Hospital_1
2025-06-11,115,Hospital_1
2025-06-12,97,Hospital_1
2025-06-13,109,Hospital_1
2025-06-14,46,Hospital_1
2025-06-15,89,Hospital_1
2025-06-16,96,Hospital_1
2025-06-17,97,Hospital_1
2025-06-18,121,Hospital_1
2025-06-19,112,Hospital_1
2025-06-20,124,Hospital_1
2025-06-21,40,Hospital_1
2025-06-22,97,Hospital_1
2025-06-23,104,Hospital_1
2025-06-24,89,Hospital_1
2025-06-25,107,Hospital_1
2025-06-26,106,Hospital_1
2025-06-27,41,Hospital_1
2025-06-28,43,Hospital_1
2025-06-29,73,Hospital_1
2025-06-30,99,Hospital_1
2025-07-01,100,Hospital_1
2025-07-02,97,Hospital_1
2025-07-03,87,Hospital_1
2025-07-04,95,Hospital_1
2025-07-05,45,Hospital_1
2025-07-06,71,Hospital_1
2025-07-07,89,Hospital_1
2025-07-08,108,Hospital_1
2025-07-09,103,Hospital_1
2025-07-10,108,Hospital_1
2025-07-11,95,Hospital_1
2025-07-12,41,Hospital_1
2025-07-13,94,Hospital_1
2025-07-14,98,Hospital_1
2025-07-15,113,Hospital_1
2025-07-16,103,Hospital_1
2025-07-17,77,Hospital_1
2025-07-18,73,Hospital_1
2025-07-19,26,Hospital_1
2025-07-20,62,Hospital_1
2025-07-21,120,Hospital_1
2025-07-22,86,Hospital_1
2025-07-23,111,Hospital_1
2025-07-24,99,Hospital_1
2025-07-25,87,Hospital_1
2025-07-26,23,Hospital_1
2025-07-27,76,Hospital_1
2025-07-28,118,Hospital_1
2025-07-29,105,Hospital_1
2025-07-30,103,Hospital_1
2025-07-31,85,Hospital_1
2025-08-01,81,Hospital_1
2025-08-02,30,Hospital_1
2025-08-03,72,Hospital_1
2025-08-04,91,Hospital_1
2025-08-05,99,Hospital_1
2025-08-06,99,Hospital_1
2025-08-07,88,Hospital_1
2025-08-08,76,Hospital_1
2025-08-09,43,Hospital_1
2025-08-10,61,Hospital_1
2025-08-11,93,Hospital_1
2025-08-12,106,Hospital_1
2025-08-13,79,Hospital_1
2025-08-14,94,Hospital_1
2025-08-15,74,Hospital_1
2025-08-16,35,Hospital_1
2025-08-17,56,Hospital_1
2025-08-18,88,Hospital_1
2025-08-19,116,Hospital_1
2025-08-20,112,Hospital_1
2025-08-21,84,Hospital_1
2025-08-22,98,Hospital_1
2025-08-23,38,Hospital_1
2025-08-24,94,Hospital_1
2025-08-25,104,Hospital_1
2025-08-26,78,Hospital_1
2025-08-27,93,Hospital_1
2025-08-28,79,Hospital_1
2025-08-29,93,Hospital_1
2025-08-30,34,Hospital_1
2025-08-31,69,Hospital_1
2025-09-01,77,Hospital_1
2025-09-02,95,Hospital_1
2025-09-03,118,Hospital_1
2025-09-04,114,Hospital_1
2025-09-05,61,Hospital_1
2025-09-06,40,Hospital_1
2025-09-07,75,Hospital_1
2025-09-08,95,Hospital_1
2025-09-09,115,Hospital_1
2025-09-10,105,Hospital_1
2025-09-11,88,Hospital_1
2025-09-12,90,Hospital_1
2025-09-13,39,Hospital_1
2025-09-14,100,Hospital_1
2025-09-15,107,Hospital_1
2025-09-16,102,Hospital_1
2025-09-17,113,Hospital_1
2025-09-18,104,Hospital_1
2025-09-19,99,Hospital_1
2025-09-20,36,Hospital_1
2025-09-21,73,Hospital_1
2025-09-22,91,Hospital_1
2025-09-23,102,Hospital_1
2025-09-24,104,Hospital_1
2025-09-25,112,Hospital_1
2025-09-26,91,Hospital_1
2025-09-27,54,Hospital_1
2025-09-28,106,Hospital_1
2025-09-29,96,Hospital_1
2025-09-30,108,Hospital_1
2025-10-01,106,Hospital_1
2025-10-02,114,Hospital_1
2025-10-03,108,Hospital_1
2025-10-04,48,Hospital_1
2025-10-05,85,Hospital_1
2025-10-06,92,Hospital_1
2025-10-07,114,Hospital_1
2025-10-08,102,Hospital_1
2025-10-09,108,Hospital_1
2025-10-10,100,Hospital_1
2025-10-11,39,Hospital_1
2025-10-12,105,Hospital_1
2025-10-13,113,Hospital_1
2025-10-14,127,Hospital_1
2025-10-15,111,Hospital_1
2025-10-16,133,Hospital_1
2025-10-17,84,Hospital_1
2025-10-18,46,Hospital_1
2025-10-19,94,Hospital_1
2025-10-20,105,Hospital_1
2025-10-21,93,Hospital_1
2025-10-22,122,Hospital_1
2025-10-23,117,Hospital_1
2025-10-24,97,Hospital_1
2025-10-25,62,Hospital_1
2025-10-26,83,Hospital_1
2025-10-27,115,Hospital_1
2025-10-28,114,Hospital_1
2025-10-29,105,Hospital_1
2025-10-30,106,Hospital_1
2025-10-31,84,Hospital_1
2025-11-01,31,Hospital_1
2025-11-02,79,Hospital_1
2025-11-03,112,Hospital_1
2025-11-04,112,Hospital_1
2025-11-05,129,Hospital_1
2025-11-06,124,Hospital_1
2025-11-07,83,Hospital_1
2025-11-08,44,Hospital_1
2025-11-09,100,Hospital_1
2025-11-10,118,Hospital_1
2025-11-11,102,Hospital_1
2025-11-12,116,Hospital_1
2025-11-13,116,Hospital_1
2025-11-14,122,Hospital_1
2025-11-15,47,Hospital_1
2025-11-16,84,Hospital_1
2025-11-17,112,Hospital_1
2025-11-18,111,Hospital_1
2025-11-19,115,Hospital_1
2025-11-20,108,Hospital_1
2025-11-21,102,Hospital_1
2025-11-22,38,Hospital_1
2025-11-23,96,Hospital_1
2025-11-24,103,Hospital_1
2025-11-25,113,Hospital_1
2025-11-26,113,Hospital_1
2025-11-27,111,Hospital_1
2025-11-28,102,Hospital_1
2025-11-29,38,Hospital_1
2025-11-30,77,Hospital_1
2025-12-01,67,Hospital_1
2025-12-02,51,Hospital_1
2025-12-03,102,Hospital_1
2025-12-04,121,Hospital_1
2025-12-05,105,Hospital_1
2025-12-06,34,Hospital_1
2025-12-07,102,Hospital_1
2025-12-08,113,Hospital_1
2025-12-09,89,Hospital_1
2025-12-10,124,Hospital_1
2025-12-11,104,Hospital_1
2025-12-12,107,Hospital_1
2025-12-13,50,Hospital_1
2025-12-14,84,Hospital_1
2025-12-15,103,Hospital_1
2025-12-16,106,Hospital_1
2025-12-17,113,Hospital_1
2025-12-18,104,Hospital_1
2025-12-19,83,Hospital_1
2025-12-20,41,Hospital_1
2025-12-21,81,Hospital_1
2025-12-22,94,Hospital_1
2025-12-23,96,Hospital_1
2025-12-24,99,Hospital_1
2025-12-25,95,Hospital_1
2025-12-26,84,Hospital_1
2025-12-27,40,Hospital_1
2025-12-28,87,Hospital_1
2025-12-29,114,Hospital_1
2025-12-30,101,Hospital_1
2025-12-31,108,Hospital_1
2026-01-01,29,Hospital_1
2026-01-02,83,Hospital_1
2026-01-03,25,Hospital_1
2026-01-04,79,Hospital_1
2026-01-05,95,Hospital_1
2026-01-06,117,Hospital_1
2026-01-07,111,Hospital_1
2026-01-08,81,Hospital_1
2026-01-09,111,Hospital_1
2026-01-10,42,Hospital_1
2026-01-11,92,Hospital_1
2026-01-12,114,Hospital_1
2026-01-13,102,Hospital_1
2026-01-14,97,Hospital_1
2026-01-15,105,Hospital_1
2026-01-16,80,Hospital_1
2026-01-17,40,Hospital_1
2026-01-18,94,Hospital_1
2026-01-19,112,Hospital_1
2026-01-20,116,Hospital_1
2026-01-21,102,Hospital_1
2026-01-22,90,Hospital_1
2026-01-23,95,Hospital_1
2026-01-24,40,Hospital_1
2026-01-25,89,Hospital_1
2026-01-26,113,Hospital_1
2026-01-27,134,Hospital_1
2026-01-28,125,Hospital_1
2026-01-29,125,Hospital_1
2026-01-30,92,Hospital_1
2026-01-31,63,Hospital_1
2026-02-01,83,Hospital_1
2026-02-02,128,Hospital_1
2026-02-03,107,Hospital_1
2026-02-04,100,Hospital_1
2026-02-05,105,Hospital_1
2026-02-06,108,Hospital_1
2026-02-07,41,Hospital_1
2026-02-08,116,Hospital_1
2026-02-09,127,Hospital_1
2026-02-10,105,Hospital_1
2026-02-11,141,Hospital_1
2026-02-12,121,Hospital_1
2026-02-13,120,Hospital_1
2026-02-14,53,Hospital_1
2026-02-15,115,Hospital_1
2026-02-16,147,Hospital_1
2026-02-17,131,Hospital_1
2026-02-18,100,Hospital_1
2026-02-19,87,Hospital_1
2026-02-20,87,Hospital_1
2026-02-21,41,Hospital_1
2026-02-22,88,Hospital_1
2026-02-23,112,Hospital_1
2026-02-24,86,Hospital_1
2026-02-25,93,Hospital_1
2026-02-26,94,Hospital_1
2026-02-27,72,Hospital_1
2026-02-28,28,Hospital_1
2026-03-01,49,Hospital_1
2026-03-02,77,Hospital_1
2026-03-03,62,Hospital_1
2026-03-04,82,Hospital_1
2026-03-05,70,Hospital_1
2026-03-06,74,Hospital_1
2026-03-07,29,Hospital_1
2026-03-08,76,Hospital_1
2026-03-09,83,Hospital_1
2026-03-10,90,Hospital_1
2026-03-11,84,Hospital_1
2026-03-12,84,Hospital_1
2026-03-13,71,Hospital_1
2026-03-14,48,Hospital_1
2026-03-15,62,Hospital_1
2026-03-16,94,Hospital_1
2026-03-17,104,Hospital_1
2026-03-18,88,Hospital_1
2026-03-19,32,Hospital_1
2026-03-20,22,Hospital_1
2026-03-21,25,Hospital_1
2026-03-22,49,Hospital_1
2026-03-23,99,Hospital_1
2026-03-24,105,Hospital_1
2026-03-25,98,Hospital_1
2026-03-26,106,Hospital_1
2026-03-27,56,Hospital_1
2026-03-28,47,Hospital_1
2026-03-29,86,Hospital_1
2026-03-30,115,Hospital_1
2026-03-31,107,Hospital_1
2026-04-01,114,Hospital_1
2026-04-02,108,Hospital_1
2026-04-03,100,Hospital_1
2026-04-04,36,Hospital_1
2026-04-05,103,Hospital_1
2026-04-06,110,Hospital_1
2026-04-07,119,Hospital_1
2026-04-08,88,Hospital_1
2026-04-09,107,Hospital_1
2026-04-10,87,Hospital_1
2026-04-11,66,Hospital_1
2026-04-12,76,Hospital_1
2026-04-13,126,Hospital_1
2026-04-14,103,Hospital_1
2026-04-15,106,Hospital_1
2026-04-16,114,Hospital_1
2026-04-17,79,Hospital_1
2026-04-18,39,Hospital_1
2026-04-19,109,Hospital_1
2026-04-20,111,Hospital_1
2026-04-21,122,Hospital_1
2026-04-22,121,Hospital_1
2026-04-23,109,Hospital_1
2026-04-24,93,Hospital_1
2026-04-25,39,Hospital_1
2026-04-26,86,Hospital_1
2026-04-27,130,Hospital_1
2026-04-28,128,Hospital_1
2026-04-29,134,Hospital_1
2026-04-30,113,Hospital_1
2026-05-01,117,Hospital_1
2026-05-02,55,Hospital_1
2026-05-03,103,Hospital_1
2026-05-04,112,Hospital_1
2026-05-05,119,Hospital_1
2026-05-06,108,Hospital_1
2026-05-07,110,Hospital_1
2026-05-08,109,Hospital_1
2026-05-09,57,Hospital_1
2026-05-10,103,Hospital_1
2026-05-11,137,Hospital_1
2026-05-12,117,Hospital_1
2026-05-13,117,Hospital_1
2026-05-14,122,Hospital_1
2026-05-15,131,Hospital_1
2026-05-16,44,Hospital_1
2026-05-17,106,Hospital_1
2026-05-18,132,Hospital_1
2026-05-19,144,Hospital_1
2026-05-20,124,Hospital_1
2026-05-21,122,Hospital_1
2026-05-22,124,Hospital_1
2026-05-23,34,Hospital_1
2026-05-24,87,Hospital_1
2026-05-25,129,Hospital_1
2026-05-26,36,Hospital_1
2026-05-27,27,Hospital_1
2026-05-28,66,Hospital_1
2026-05-29,44,Hospital_1
2026-05-30,69,Hospital_1
2026-05-31,89,Hospital_1
2026-06-01,130,Hospital_1
2026-06-02,124,Hospital_1
2026-06-03,127,Hospital_1
2026-06-04,117,Hospital_1
2026-06-05,108,Hospital_1
2026-06-06,41,Hospital_1
2026-06-07,110,Hospital_1
2026-06-08,127,Hospital_1
2026-06-09,129,Hospital_1
2026-06-10,118,Hospital_1
2026-06-11,117,Hospital_1
2026-06-12,113,Hospital_1
2026-06-13,46,Hospital_1
2026-06-14,92,Hospital_1
2026-06-15,88,Hospital_1
2026-06-16,126,Hospital_1
2026-06-17,120,Hospital_1
2026-06-18,119,Hospital_1
2026-06-19,120,Hospital_1
2026-06-20,43,Hospital_1
2026-06-21,119,Hospital_1
2026-06-22,126,Hospital_1
2026-06-23,126,Hospital_1
2026-06-24,116,Hospital_1
2026-06-25,123,Hospital_1
2026-06-26,115,Hospital_1
2026-06-27,39,Hospital_1
2026-06-28,121,Hospital_1
2026-06-29,114,Hospital_1
2026-06-30,144,Hospital_1
2023-01-02,8,Hospital_2
2023-01-03,9,Hospital_2
2023-01-04,8,Hospital_2
2023-01-05,16,Hospital_2
2023-01-06,4,Hospital_2
2023-01-07,3,Hospital_2
2023-01-08,6,Hospital_2
2023-01-09,9,Hospital_2
2023-01-10,14,Hospital_2
2023-01-11,11,Hospital_2
2023-01-12,9,Hospital_2
2023-01-13,8,Hospital_2
2023-01-14,4,Hospital_2
2023-01-15,7,Hospital_2
2023-01-16,11,Hospital_2
2023-01-17,11,Hospital_2
2023-01-18,6,Hospital_2
2023-01-19,9,Hospital_2
2023-01-20,5,Hospital_2
2023-01-21,6,Hospital_2
2023-01-22,7,Hospital_2
2023-01-23,8,Hospital_2
2023-01-24,13,Hospital_2
2023-01-25,10,Hospital_2
2023-01-26,16,Hospital_2
2023-01-27,13,Hospital_2
2023-01-28,10,Hospital_2
2023-01-29,14,Hospital_2
2023-01-30,17,Hospital_2
2023-01-31,8,Hospital_2
2023-02-01,9,Hospital_2
2023-02-02,11,Hospital_2
2023-02-03,4,Hospital_2
2023-02-04,7,Hospital_2
2023-02-05,8,Hospital_2
2023-02-06,15,Hospital_2
2023-02-07,13,Hospital_2
2023-02-08,15,Hospital_2
2023-02-09,15,Hospital_2
2023-02-10,6,Hospital_2
2023-02-11,2,Hospital_2
2023-02-12,16,Hospital_2
2023-02-13,12,Hospital_2
2023-02-14,8,Hospital_2
2023-02-15,16,Hospital_2
2023-02-16,15,Hospital_2
2023-02-17,9,Hospital_2
2023-02-18,4,Hospital_2
2023-02-19,13,Hospital_2
2023-02-20,16,Hospital_2
2023-02-21,14,Hospital_2
2023-02-22,15,Hospital_2
2023-02-23,16,Hospital_2
2023-02-24,11,Hospital_2
2023-02-25,7,Hospital_2
2023-02-26,12,Hospital_2
2023-02-27,12,Hospital_2
2023-02-28,9,Hospital_2
2023-03-01,8,Hospital_2
2023-03-02,14,Hospital_2
2023-03-03,7,Hospital_2
2023-03-04,5,Hospital_2
2023-03-05,7,Hospital_2
2023-03-06,16,Hospital_2
2023-03-07,12,Hospital_2
2023-03-08,12,Hospital_2
2023-03-09,17,Hospital_2
2023-03-10,8,Hospital_2
2023-03-11,2,Hospital_2
2023-03-12,7,Hospital_2
2023-03-13,14,Hospital_2
2023-03-14,11,Hospital_2
2023-03-15,18,Hospital_2
2023-03-16,12,Hospital_2
2023-03-17,9,Hospital_2
2023-03-18,3,Hospital_2
2023-03-19,11,Hospital_2
2023-03-20,20,Hospital_2
2023-03-21,14,Hospital_2
2023-03-22,13,Hospital_2
2023-03-23,11,Hospital_2
2023-03-24,13,Hospital_2
2023-03-25,4,Hospital_2
2023-03-26,5,Hospital_2
2023-03-27,10,Hospital_2
2023-03-28,21,Hospital_2
2023-03-29,11,Hospital_2
2023-03-30,12,Hospital_2
2023-03-31,10,Hospital_2
2023-04-01,7,Hospital_2
2023-04-02,11,Hospital_2
2023-04-03,7,Hospital_2
2023-04-04,7,Hospital_2
2023-04-05,9,Hospital_2
2023-04-06,16,Hospital_2
2023-04-07,8,Hospital_2
2023-04-08,3,Hospital_2
2023-04-09,12,Hospital_2
2023-04-10,10,Hospital_2
2023-04-11,12,Hospital_2
2023-04-12,10,Hospital_2
2023-04-13,14,Hospital_2
2023-04-14,5,Hospital_2
2023-04-15,5,Hospital_2
2023-04-16,3,Hospital_2
2023-04-17,6,Hospital_2
2023-04-18,6,Hospital_2
2023-04-19,9,Hospital_2
2023-04-20,1,Hospital_2
2023-04-21,6,Hospital_2
2023-04-22,5,Hospital_2
2023-04-23,5,Hospital_2
2023-04-24,9,Hospital_2
2023-04-25,13,Hospital_2
2023-04-26,13,Hospital_2
2023-04-27,14,Hospital_2
2023-04-28,3,Hospital_2
2023-04-29,3,Hospital_2
2023-04-30,9,Hospital_2
2023-05-01,14,Hospital_2
2023-05-02,15,Hospital_2
2023-05-03,11,Hospital_2
2023-05-04,7,Hospital_2
2023-05-05,17,Hospital_2
2023-05-06,0,Hospital_2
2023-05-07,14,Hospital_2
2023-05-08,18,Hospital_2
2023-05-09,13,Hospital_2
2023-05-10,17,Hospital_2
2023-05-11,18,Hospital_2
2023-05-12,14,Hospital_2
2023-05-13,7,Hospital_2
2023-05-14,14,Hospital_2
2023-05-15,20,Hospital_2
2023-05-16,12,Hospital_2
2023-05-17,17,Hospital_2
2023-05-18,17,Hospital_2
2023-05-19,9,Hospital_2
2023-05-20,2,Hospital_2
2023-05-21,18,Hospital_2
2023-05-22,13,Hospital_2
2023-05-23,15,Hospital_2
2023-05-24,10,Hospital_2
2023-05-25,12,Hospital_2
2023-05-26,7,Hospital_2
2023-05-27,6,Hospital_2
2023-05-28,8,Hospital_2
2023-05-29,10,Hospital_2
2023-05-30,14,Hospital_2
2023-05-31,18,Hospital_2
2023-06-01,12,Hospital_2
2023-06-02,11,Hospital_2
2023-06-03,3,Hospital_2
2023-06-04,13,Hospital_2
2023-06-05,17,Hospital_2
2023-06-06,10,Hospital_2
2023-06-07,14,Hospital_2
2023-06-08,13,Hospital_2
2023-06-09,15,Hospital_2
2023-06-10,2,Hospital_2
2023-06-11,12,Hospital_2
2023-06-12,13,Hospital_2
2023-06-13,10,Hospital_2
2023-06-14,14,Hospital_2
2023-06-15,19,Hospital_2
2023-06-16,11,Hospital_2
2023-06-17,6,Hospital_2
2023-06-18,6,Hospital_2
2023-06-19,18,Hospital_2
2023-06-20,13,Hospital_2
2023-06-21,17,Hospital_2
2023-06-22,25,Hospital_2
2023-06-23,12,Hospital_2
2023-06-24,7,Hospital_2
2023-06-25,10,Hospital_2
2023-06-26,10,Hospital_2
2023-06-27,2,Hospital_2
2023-06-28,2,Hospital_2
2023-06-29,6,Hospital_2
2023-06-30,3,Hospital_2
2023-07-01,9,Hospital_2
2023-07-02,11,Hospital_2
2023-07-03,13,Hospital_2
2023-07-04,18,Hospital_2
2023-07-05,13,Hospital_2
2023-07-06,14,Hospital_2
2023-07-07,12,Hospital_2
2023-07-08,8,Hospital_2
2023-07-09,10,Hospital_2
2023-07-10,13,Hospital_2
2023-07-11,10,Hospital_2
2023-07-12,15,Hospital_2
2023-07-13,13,Hospital_2
2023-07-14,11,Hospital_2
2023-07-15,11,Hospital_2
2023-07-16,16,Hospital_2
2023-07-17,21,Hospital_2
2023-07-18,19,Hospital_2
2023-07-19,16,Hospital_2
2023-07-20,16,Hospital_2
2023-07-21,6,Hospital_2
2023-07-22,5,Hospital_2
2023-07-23,13,Hospital_2
2023-07-24,14,Hospital_2
2023-07-25,15,Hospital_2
2023-07-26,13,Hospital_2
2023-07-27,17,Hospital_2
2023-07-28,10,Hospital_2
2023-07-29,1,Hospital_2
2023-07-30,8,Hospital_2
2023-07-31,10,Hospital_2
2023-08-01,12,Hospital_2
2023-08-02,13,Hospital_2
2023-08-03,17,Hospital_2
2023-08-04,13,Hospital_2
2023-08-05,7,Hospital_2
2023-08-06,9,Hospital_2
2023-08-07,19,Hospital_2
2023-08-08,11,Hospital_2
2023-08-09,12,Hospital_2
2023-08-10,14,Hospital_2
2023-08-11,10,Hospital_2
2023-08-12,8,Hospital_2
2023-08-13,14,Hospital_2
2023-08-14,12,Hospital_2
