Location,Month,Admitting Department,Admissions
Hospital_1,2023-06-01,Department_48,4
Hospital_1,2023-06-01,Department_50,3
Hospital_1,2023-06-01,Department_54,1
Hospital_1,2023-06-01,Department_61,1
Hospital_1,2023-06-01,Department_68,1
Hospital_1,2023-07-01,Department_01,300
Hospital_1,2023-07-01,Department_02,116
Hospital_1,2023-07-01,Department_03,142
Hospital_1,2023-07-01,Department_04,117
Hospital_1,2023-07-01,Department_05,103
Hospital_1,2023-07-01,Department_06,71
Hospital_1,2023-07-01,Department_07,88
Hospital_1,2023-07-01,Department_08,65
Hospital_1,2023-07-01,Department_09,67
Hospital_1,2023-07-01,Department_10,60
Hospital_1,2023-07-01,Department_11,45
Hospital_1,2023-07-01,Department_12,51
Hospital_1,2023-07-01,Department_13,47
Hospital_1,2023-07-01,Department_14,43
Hospital_1,2023-07-01,Department_15,25
Hospital_1,2023-07-01,Department_16,23
Hospital_1,2023-07-01,Department_17,39
Hospital_1,2023-07-01,Department_18,20
Hospital_1,2023-07-01,Department_19,19
Hospital_1,2023-07-01,Department_20,30
Hospital_1,2023-07-01,Department_21,23
Hospital_1,2023-07-01,Department_22,18
Hospital_1,2023-07-01,Department_23,26
Hospital_1,2023-07-01,Department_24,18
Hospital_1,2023-07-01,Department_25,8
Hospital_1,2023-07-01,Department_26,12
Hospital_1,2023-07-01,Department_27,13
Hospital_1,2023-07-01,Department_28,17
Hospital_1,2023-07-01,Department_29,12
Hospital_1,2023-07-01,Department_30,7
Hospital_1,2023-07-01,Department_31,10
Hospital_1,2023-07-01,Department_32,7
Hospital_1,2023-07-01,Department_33,8
Hospital_1,2023-07-01,Department_34,6
Hospital_1,2023-07-01,Department_35,2
Hospital_1,2023-07-01,Department_36,5
Hospital_1,2023-07-01,Department_37,3
Hospital_1,2023-07-01,Department_38,1
Hospital_1,2023-07-01,Department_39,4
Hospital_1,2023-07-01,Department_40,2
Hospital_1,2023-07-01,Department_42,1
Hospital_1,2023-07-01,Department_43,3
Hospital_1,2023-07-01,Department_44,1
Hospital_1,2023-07-01,Department_50,1
Hospital_1,2023-07-01,Department_51,4
Hospital_1,2023-07-01,Department_52,1
Hospital_1,2023-07-01,Department_53,1
Hospital_1,2023-08-01,Department_01,301
Hospital_1,2023-08-01,Department_02,114
Hospital_1,2023-08-01,Department_03,180
Hospital_1,2023-08-01,Department_04,137
Hospital_1,2023-08-01,Department_05,95
Hospital_1,2023-08-01,Department_06,82
Hospital_1,2023-08-01,Department_07,80
Hospital_1,2023-08-01,Department_08,83
Hospital_1,2023-08-01,Department_09,78
Hospital_1,2023-08-01,Department_10,52
Hospital_1,2023-08-01,Department_11,76
Hospital_1,2023-08-01,Department_12,53
Hospital_1,2023-08-01,Department_13,53
Hospital_1,2023-08-01,Department_14,36
Hospital_1,2023-08-01,Department_15,36
Hospital_1,2023-08-01,Department_16,27
Hospital_1,2023-08-01,Department_17,38
Hospital_1,2023-08-01,Department_18,21
Hospital_1,2023-08-01,Department_19,33
Hospital_1,2023-08-01,Department_20,22
Hospital_1,2023-08-01,Department_21,17
Hospital_1,2023-08-01,Department_22,20
Hospital_1,2023-08-01,Department_23,23
Hospital_1,2023-08-01,Department_24,15
Hospital_1,2023-08-01,Department_25,21
Hospital_1,2023-08-01,Department_26,16
Hospital_1,2023-08-01,Department_27,16
Hospital_1,2023-08-01,Department_28,16
Hospital_1,2023-08-01,Department_29,7
Hospital_1,2023-08-01,Department_30,11
Hospital_1,2023-08-01,Department_31,3
Hospital_1,2023-08-01,Department_32,10
Hospital_1,2023-08-01,Department_33,7
Hospital_1,2023-08-01,Department_34,6
Hospital_1,2023-08-01,Department_35,4
Hospital_1,2023-08-01,Department_36,7
Hospital_1,2023-08-01,Department_37,5
Hospital_1,2023-08-01,Department_38,2
Hospital_1,2023-08-01,Department_39,3
Hospital_1,2023-08-01,Department_40,1
Hospital_1,2023-08-01,Department_43,4
Hospital_1,2023-08-01,Department_44,1
Hospital_1,2023-08-01,Department_45,3
Hospital_1,2023-08-01,Department_47,1
Hospital_1,2023-08-01,Department_50,2
Hospital_1,2023-09-01,Department_01,286
Hospital_1,2023-09-01,Department_02,201
Hospital_1,2023-09-01,Department_03,186
Hospital_1,2023-09-01,Department_04,125
Hospital_1,2023-09-01,Department_05,120
Hospital_1,2023-09-01,Department_06,101
Hospital_1,2023-09-01,Department_07,89
Hospital_1,2023-09-01,Department_08,78
Hospital_1,2023-09-01,Department_09,71
Hospital_1,2023-09-01,Department_10,79
Hospital_1,2023-09-01,Department_11,82
Hospital_1,2023-09-01,Department_12,63
Hospital_1,2023-09-01,Department_13,48
Hospital_1,2023-09-01,Department_14,43
Hospital_1,2023-09-01,Department_15,38
Hospital_1,2023-09-01,Department_16,32
Hospital_1,2023-09-01,Department_17,38
Hospital_1,2023-09-01,Department_18,26
Hospital_1,2023-09-01,Department_19,25
Hospital_1,2023-09-01,Department_20,19
Hospital_1,2023-09-01,Department_21,19
Hospital_1,2023-09-01,Department_22,13
Hospital_1,2023-09-01,Department_23,15
Hospital_1,2023-09-01,Department_24,11
Hospital_1,2023-09-01,Department_25,25
Hospital_1,2023-09-01,Department_26,16
Hospital_1,2023-09-01,Department_27,16
Hospital_1,2023-09-01,Department_28,19
Hospital_1,2023-09-01,Department_29,4
Hospital_1,2023-09-01,Department_30,12
Hospital_1,2023-09-01,Department_31,9
Hospital_1,2023-09-01,Department_32,12
Hospital_1,2023-09-01,Department_33,10
Hospital_1,2023-09-01,Department_34,4
Hospital_1,2023-09-01,Department_35,8
Hospital_1,2023-09-01,Department_36,5
Hospital_1,2023-09-01,Department_37,6
Hospital_1,2023-09-01,Department_38,4
Hospital_1,2023-09-01,Department_39,8
Hospital_1,2023-09-01,Department_40,5
Hospital_1,2023-09-01,Department_41,2
Hospital_1,2023-09-01,Department_42,1
Hospital_1,2023-09-01,Department_43,3
Hospital_1,2023-09-01,Department_44,5
Hospital_1,2023-09-01,Department_45,1
Hospital_1,2023-09-01,Department_46,4
Hospital_1,2023-09-01,Department_47,1
Hospital_1,2023-09-01,Department_49,1
Hospital_1,2023-09-01,Department_50,1
Hospital_1,2023-09-01,Department_51,1
Hospital_1,2023-09-01,Department_53,3
Hospital_1,2023-09-01,Department_54,1
Hospital_1,2023-09-01,Department_62,1
Hospital_1,2023-10-01,Department_01,326
Hospital_1,2023-10-01,Department_02,322
Hospital_1,2023-10-01,Department_03,158
Hospital_1,2023-10-01,Department_04,131
Hospital_1,2023-10-01,Department_05,157
Hospital_1,2023-10-01,Department_06,141
Hospital_1,2023-10-01,Department_07,107
Hospital_1,2023-10-01,Department_08,95
Hospital_1,2023-10-01,Department_09,80
Hospital_1,2023-10-01,Department_10,74
Hospital_1,2023-10-01,Department_11,61
Hospital_1,2023-10-01,Department_12,60
Hospital_1,2023-10-01,Department_13,59
Hospital_1,2023-10-01,Department_14,29
Hospital_1,2023-10-01,Department_15,32
Hospital_1,2023-10-01,Department_16,37
Hospital_1,2023-10-01,Department_17,36
Hospital_1,2023-10-01,Department_18,47
Hospital_1,2023-10-01,Department_19,27
Hospital_1,2023-10-01,Department_20,39
Hospital_1,2023-10-01,Department_21,22
Hospital_1,2023-10-01,Department_22,9
Hospital_1,2023-10-01,Department_23,14
Hospital_1,2023-10-01,Department_24,24
Hospital_1,2023-10-01,Department_25,21
Hospital_1,2023-10-01,Department_26,17
Hospital_1,2023-10-01,Department_27,12
Hospital_1,2023-10-01,Department_28,10
Hospital_1,2023-10-01,Department_29,8
Hospital_1,2023-10-01,Department_30,9
Hospital_1,2023-10-01,Department_31,11
Hospital_1,2023-10-01,Department_32,10
Hospital_1,2023-10-01,Department_33,8
Hospital_1,2023-10-01,Department_34,8
Hospital_1,2023-10-01,Department_35,4
Hospital_1,2023-10-01,Department_36,7
Hospital_1,2023-10-01,Department_37,5
Hospital_1,2023-10-01,Department_38,4
Hospital_1,2023-10-01,Department_39,1
Hospital_1,2023-10-01,Department_40,3
Hospital_1,2023-10-01,Department_43,2
Hospital_1,2023-10-01,Department_44,1
Hospital_1,2023-10-01,Department_46,1
Hospital_1,2023-10-01,Department_47,1
Hospital_1,2023-10-01,Department_49,1
Hospital_1,2023-10-01,Department_51,2
Hospital_1,2023-10-01,Department_52,1
Hospital_1,2023-10-01,Department_55,1
Hospital_1,2023-10-01,Department_56,1
Hospital_1,2023-10-01,Department_58,3
Hospital_1,2023-11-01,Department_01,337
Hospital_1,2023-11-01,Department_02,262
Hospital_1,2023-11-01,Department_03,158
Hospital_1,2023-11-01,Department_04,139
Hospital_1,2023-11-01,Department_05,134
Hospital_1,2023-11-01,Department_06,108
Hospital_1,2023-11-01,Department_07,89
Hospital_1,2023-11-01,Department_08,84
Hospital_1,2023-11-01,Department_09,79
Hospital_1,2023-11-01,Department_10,95
Hospital_1,2023-11-01,Department_11,78
Hospital_1,2023-11-01,Department_12,71
Hospital_1,2023-11-01,Department_13,64
Hospital_1,2023-11-01,Department_14,43
Hospital_1,2023-11-01,Department_15,34
Hospital_1,2023-11-01,Department_16,43
Hospital_1,2023-11-01,Department_17,42
Hospital_1,2023-11-01,Department_18,28
Hospital_1,2023-11-01,Department_19,29
Hospital_1,2023-11-01,Department_20,22
Hospital_1,2023-11-01,Department_21,20
Hospital_1,2023-11-01,Department_22,19
Hospital_1,2023-11-01,Department_23,20
Hospital_1,2023-11-01,Department_24,14
Hospital_1,2023-11-01,Department_25,16
Hospital_1,2023-11-01,Department_26,13
Hospital_1,2023-11-01,Department_27,16
Hospital_1,2023-11-01,Department_28,16
Hospital_1,2023-11-01,Department_29,12
Hospital_1,2023-11-01,Department_30,3
Hospital_1,2023-11-01,Department_31,11
Hospital_1,2023-11-01,Department_32,10
Hospital_1,2023-11-01,Department_33,8
Hospital_1,2023-11-01,Department_34,3
Hospital_1,2023-11-01,Department_35,6
Hospital_1,2023-11-01,Department_36,5
Hospital_1,2023-11-01,Department_37,2
Hospital_1,2023-11-01,Department_38,3
Hospital_1,2023-11-01,Department_39,5
Hospital_1,2023-11-01,Department_40,5
Hospital_1,2023-11-01,Department_41,1
Hospital_1,2023-11-01,Department_42,2
Hospital_1,2023-11-01,Department_43,2
Hospital_1,2023-11-01,Department_44,2
Hospital_1,2023-11-01,Department_45,2
Hospital_1,2023-11-01,Department_46,3
Hospital_1,2023-11-01,Department_47,1
Hospital_1,2023-11-01,Department_50,1
Hospital_1,2023-11-01,Department_51,1
Hospital_1,2023-11-01,Department_57,1
Hospital_1,2023-11-01,Department_59,1
Hospital_1,2023-11-01,Department_66,1
Hospital_1,2023-12-01,Department_01,389
Hospital_1,2023-12-01,Department_02,171
Hospital_1,2023-12-01,Department_03,206
Hospital_1,2023-12-01,Department_04,105
Hospital_1,2023-12-01,Department_05,109
Hospital_1,2023-12-01,Department_06,81
Hospital_1,2023-12-01,Department_07,87
Hospital_1,2023-12-01,Department_08,85
Hospital_1,2023-12-01,Department_09,95
Hospital_1,2023-12-01,Department_10,84
Hospital_1,2023-12-01,Department_11,94
Hospital_1,2023-12-01,Department_12,88
Hospital_1,2023-12-01,Department_13,59
Hospital_1,2023-12-01,Department_14,47
Hospital_1,2023-12-01,Department_15,36
Hospital_1,2023-12-01,Department_16,35
Hospital_1,2023-12-01,Department_17,24
Hospital_1,2023-12-01,Department_18,29
Hospital_1,2023-12-01,Department_19,36
Hospital_1,2023-12-01,Department_20,29
Hospital_1,2023-12-01,Department_21,23
Hospital_1,2023-12-01,Department_22,17
Hospital_1,2023-12-01,Department_23,18
Hospital_1,2023-12-01,Department_24,26
Hospital_1,2023-12-01,Department_25,12
Hospital_1,2023-12-01,Department_26,19
Hospital_1,2023-12-01,Department_27,17
Hospital_1,2023-12-01,Department_28,20
Hospital_1,2023-12-01,Department_29,22
Hospital_1,2023-12-01,Department_30,7
Hospital_1,2023-12-01,Department_31,12
Hospital_1,2023-12-01,Department_32,4
Hospital_1,2023-12-01,Department_33,10
Hospital_1,2023-12-01,Department_34,7
Hospital_1,2023-12-01,Department_35,13
Hospital_1,2023-12-01,Department_36,4
Hospital_1,2023-12-01,Department_37,4
Hospital_1,2023-12-01,Department_38,3
Hospital_1,2023-12-01,Department_39,3
Hospital_1,2023-12-01,Department_40,2
Hospital_1,2023-12-01,Department_42,1
Hospital_1,2023-12-01,Department_44,4
Hospital_1,2023-12-01,Department_45,3
Hospital_1,2023-12-01,Department_52,1
Hospital_1,2023-12-01,Department_55,1
Hospital_1,2023-12-01,Department_59,1
Hospital_1,2023-12-01,Department_65,1
Hospital_1,2024-01-01,Department_01,403
Hospital_1,2024-01-01,Department_02,184
Hospital_1,2024-01-01,Department_03,171
Hospital_1,2024-01-01,Department_04,156
Hospital_1,2024-01-01,Department_05,138
Hospital_1,2024-01-01,Department_06,112
Hospital_1,2024-01-01,Department_07,90
Hospital_1,2024-01-01,Department_08,63
Hospital_1,2024-01-01,Department_09,89
Hospital_1,2024-01-01,Department_10,84
Hospital_1,2024-01-01,Department_11,56
Hospital_1,2024-01-01,Department_12,56
Hospital_1,2024-01-01,Department_13,71
Hospital_1,2024-01-01,Department_14,53
Hospital_1,2024-01-01,Department_15,40
Hospital_1,2024-01-01,Department_16,37
Hospital_1,2024-01-01,Department_17,33
Hospital_1,2024-01-01,Department_18,38
Hospital_1,2024-01-01,Department_19,30
Hospital_1,2024-01-01,Department_20,38
Hospital_1,2024-01-01,Department_21,28
Hospital_1,2024-01-01,Department_22,17
Hospital_1,2024-01-01,Department_23,15
Hospital_1,2024-01-01,Department_24,18
Hospital_1,2024-01-01,Department_25,15
Hospital_1,2024-01-01,Department_26,13
Hospital_1,2024-01-01,Department_27,15
Hospital_1,2024-01-01,Department_28,15
Hospital_1,2024-01-01,Department_29,12
Hospital_1,2024-01-01,Department_30,11
Hospital_1,2024-01-01,Department_31,6
Hospital_1,2024-01-01,Department_32,3
Hospital_1,2024-01-01,Department_33,7
Hospital_1,2024-01-01,Department_34,5
Hospital_1,2024-01-01,Department_35,7
Hospital_1,2024-01-01,Department_36,4
Hospital_1,2024-01-01,Department_37,8
Hospital_1,2024-01-01,Department_38,2
Hospital_1,2024-01-01,Department_39,2
Hospital_1,2024-01-01,Department_40,6
Hospital_1,2024-01-01,Department_41,5
Hospital_1,2024-01-01,Department_42,2
Hospital_1,2024-01-01,Department_43,1
Hospital_1,2024-01-01,Department_44,2
Hospital_1,2024-01-01,Department_46,3
Hospital_1,2024-01-01,Department_47,1
Hospital_1,2024-01-01,Department_49,1
Hospital_1,2024-01-01,Department_50,1
Hospital_1,2024-01-01,Department_51,1
Hospital_1,2024-01-01,Department_52,2
Hospital_1,2024-01-01,Department_53,1
Hospital_1,2024-01-01,Department_54,1
Hospital_1,2024-01-01,Department_55,1
Hospital_1,2024-02-01,Department_01,340
Hospital_1,2024-02-01,Department_02,231
Hospital_1,2024-02-01,Department_03,182
Hospital_1,2024-02-01,Department_04,146
Hospital_1,2024-02-01,Department_05,135
Hospital_1,2024-02-01,Department_06,101
Hospital_1,2024-02-01,Department_07,85
Hospital_1,2024-02-01,Department_08,81
Hospital_1,2024-02-01,Department_09,70
Hospital_1,2024-02-01,Department_10,65
Hospital_1,2024-02-01,Department_11,66
Hospital_1,2024-02-01,Department_12,65
Hospital_1,2024-02-01,Department_13,64
Hospital_1,2024-02-01,Department_14,45
Hospital_1,2024-02-01,Department_15,35
Hospital_1,2024-02-01,Department_16,36
Hospital_1,2024-02-01,Department_17,38
Hospital_1,2024-02-01,Department_18,33
Hospital_1,2024-02-01,Department_19,37
Hospital_1,2024-02-01,Department_20,38
Hospital_1,2024-02-01,Department_21,10
Hospital_1,2024-02-01,Department_22,12
Hospital_1,2024-02-01,Department_23,13
Hospital_1,2024-02-01,Department_24,13
Hospital_1,2024-02-01,Department_25,21
Hospital_1,2024-02-01,Department_26,9
Hospital_1,2024-02-01,Department_27,17
Hospital_1,2024-02-01,Department_28,14
Hospital_1,2024-02-01,Department_29,5
Hospital_1,2024-02-01,Department_30,12
Hospital_1,2024-02-01,Department_31,15
Hospital_1,2024-02-01,Department_32,9
Hospital_1,2024-02-01,Department_33,8
Hospital_1,2024-02-01,Department_34,5
Hospital_1,2024-02-01,Department_35,5
Hospital_1,2024-02-01,Department_36,4
Hospital_1,2024-02-01,Department_37,6
Hospital_1,2024-02-01,Department_38,5
Hospital_1,2024-02-01,Department_39,5
Hospital_1,2024-02-01,Department_40,5
Hospital_1,2024-02-01,Department_41,3
Hospital_1,2024-02-01,Department_42,3
Hospital_1,2024-02-01,Department_44,3
Hospital_1,2024-02-01,Department_46,1
Hospital_1,2024-02-01,Department_47,3
Hospital_1,2024-02-01,Department_48,1
Hospital_1,2024-02-01,Department_50,1
Hospital_1,2024-02-01,Department_51,1
Hospital_1,2024-02-01,Department_52,1
Hospital_1,2024-02-01,Department_55,1
Hospital_1,2024-02-01,Department_56,2
Hospital_1,2024-02-01,Department_57,1
Hospital_1,2024-03-01,Department_01,358
Hospital_1,2024-03-01,Department_02,192
Hospital_1,2024-03-01,Department_03,148
Hospital_1,2024-03-01,Department_04,114
Hospital_1,2024-03-01,Department_05,105
Hospital_1,2024-03-01,Department_06,98
Hospital_1,2024-03-01,Department_07,84
Hospital_1,2024-03-01,Department_08,62
Hospital_1,2024-03-01,Department_09,99
Hospital_1,2024-03-01,Department_10,73
Hospital_1,2024-03-01,Department_11,73
Hospital_1,2024-03-01,Department_12,56
Hospital_1,2024-03-01,Department_13,67
Hospital_1,2024-03-01,Department_14,51
Hospital_1,2024-03-01,Department_15,27
Hospital_1,2024-03-01,Department_16,38
Hospital_1,2024-03-01,Department_17,26
Hospital_1,2024-03-01,Department_18,29
Hospital_1,2024-03-01,Department_19,19
Hospital_1,2024-03-01,Department_20,26
Hospital_1,2024-03-01,Department_21,18
Hospital_1,2024-03-01,Department_22,16
Hospital_1,2024-03-01,Department_23,17
Hospital_1,2024-03-01,Department_24,11
Hospital_1,2024-03-01,Department_25,10
Hospital_1,2024-03-01,Department_26,21
Hospital_1,2024-03-01,Department_27,9
Hospital_1,2024-03-01,Department_28,14
Hospital_1,2024-03-01,Department_29,7
Hospital_1,2024-03-01,Department_30,14
Hospital_1,2024-03-01,Department_31,8
Hospital_1,2024-03-01,Department_32,7
Hospital_1,2024-03-01,Department_33,9
Hospital_1,2024-03-01,Department_34,6
Hospital_1,2024-03-01,Department_35,5
Hospital_1,2024-03-01,Department_36,6
Hospital_1,2024-03-01,Department_37,4
Hospital_1,2024-03-01,Department_38,9
Hospital_1,2024-03-01,Department_39,12
Hospital_1,2024-03-01,Department_40,1
Hospital_1,2024-03-01,Department_41,2
Hospital_1,2024-03-01,Department_42,4
Hospital_1,2024-03-01,Department_43,2
Hospital_1,2024-03-01,Department_44,4
Hospital_1,2024-03-01,Department_46,1
Hospital_1,2024-03-01,Department_48,1
Hospital_1,2024-03-01,Department_49,3
Hospital_1,2024-03-01,Department_50,3
Hospital_1,2024-03-01,Department_52,3
Hospital_1,2024-03-01,Department_56,1
Hospital_1,2024-04-01,Department_01,309
Hospital_1,2024-04-01,Department_02,183
Hospital_1,2024-04-01,Department_03,148
Hospital_1,2024-04-01,Department_04,127
Hospital_1,2024-04-01,Department_05,92
Hospital_1,2024-04-01,Department_06,80
Hospital_1,2024-04-01,Department_07,74
Hospital_1,2024-04-01,Department_08,58
Hospital_1,2024-04-01,Department_09,70
Hospital_1,2024-04-01,Department_10,66
Hospital_1,2024-04-01,Department_11,69
Hospital_1,2024-04-01,Department_12,72
Hospital_1,2024-04-01,Department_13,36
Hospital_1,2024-04-01,Department_14,45
Hospital_1,2024-04-01,Department_15,42
Hospital_1,2024-04-01,Department_16,34
Hospital_1,2024-04-01,Department_17,22
Hospital_1,2024-04-01,Department_18,25
Hospital_1,2024-04-01,Department_19,37
Hospital_1,2024-04-01,Department_20,18
Hospital_1,2024-04-01,Department_21,18
Hospital_1,2024-04-01,Department_22,10
Hospital_1,2024-04-01,Department_23,30
Hospital_1,2024-04-01,Department_24,19
Hospital_1,2024-04-01,Department_25,13
Hospital_1,2024-04-01,Department_26,15
Hospital_1,2024-04-01,Department_27,12
Hospital_1,2024-04-01,Department_28,14
Hospital_1,2024-04-01,Department_29,15
Hospital_1,2024-04-01,Department_30,9
Hospital_1,2024-04-01,Department_31,9
Hospital_1,2024-04-01,Department_32,1
Hospital_1,2024-04-01,Department_33,3
Hospital_1,2024-04-01,Department_34,5
Hospital_1,2024-04-01,Department_35,11
Hospital_1,2024-04-01,Department_37,2
Hospital_1,2024-04-01,Department_38,4
Hospital_1,2024-04-01,Department_39,5
Hospital_1,2024-04-01,Department_40,4
Hospital_1,2024-04-01,Department_41,6
Hospital_1,2024-04-01,Department_42,4
Hospital_1,2024-04-01,Department_43,6
Hospital_1,2024-04-01,Department_44,2
Hospital_1,2024-04-01,Department_45,1
Hospital_1,2024-04-01,Department_46,5
